timeOfRun,forwardFile,ReverseFile,forwardTime,ReverseTime,forwardFileCount,ReverseFileCount,uniqueCount,mergeTime,finalCount,totalTime,droppedCount
2024-06-26 14:55:37,G:/M7_Seqs/M7 Man RCA120/M7-MAN-RCA120 1/M7-MAN-RCA120-1 R1.fastq/PID-1309-M7-MON-RCA120-1_S83_R1_001.fastq,G:/M7_Seqs/M7 Man RCA120/M7-MAN-RCA120 1/M7-MAN-RCA120-1 R2.fastq/PID-1309-M7-MON-RCA120-1_S83_R2_001.fastq,11.542158842086792,12.210354328155518,873686,873879,193,55.624789237976074,760245,79.37730240821838,113634
2024-06-27 23:21:27,G:/M7_Seqs/M7 Man ConA/M7-MAN-CONA 1/M7-MAN-CONA-1 R1.fastq/PID-1309-M7-MON-CONA-1_S85_R1_001.fastq,G:/M7_Seqs/M7 Man ConA/M7-MAN-CONA 1/M7-MAN-CONA-1 R2.fastq/PID-1309-M7-MON-CONA-1_S85_R2_001.fastq,22.06301236152649,22.710281372070312,760500,768249,7749,134.7748143672943,743879,179.5481081008911,24370
2024-06-27 23:25:18,G:/M7_Seqs/M7 Man ConA/M7-MAN-CONA 2/M7-MAN-CONA-2 R1.fastq/PID-1309-M7-MON-CONA-2_S86_R1_001.fastq,G:/M7_Seqs/M7 Man ConA/M7-MAN-CONA 2/M7-MAN-CONA-2 R2.fastq/PID-1309-M7-MON-CONA-2_S86_R2_001.fastq,17.79619812965393,18.773115634918213,588646,595321,6675,105.59954929351807,576856,142.1688630580902,18465
2024-06-27 23:37:29,G:/M7_Seqs/PID-1309-GAL-CA-1-PC/PID-1309-GAL-CA-1-PC_S105_R1_001.fastq/PID-1309-GAL-CA-1-PC_S105_R1_001.fastq,G:/M7_Seqs/PID-1309-GAL-CA-1-PC/PID-1309-GAL-CA-1-PC_S105_R2_001.fastq/PID-1309-GAL-CA-1-PC_S105_R2_001.fastq,79.35235404968262,80.6017096042633,2528700,2555836,27136,452.5567681789398,2465936,612.5108318328857,89900
2024-06-27 23:42:55,G:/M7_Seqs/M7 BSA-Nat/PID-1309-M7-NAT-BSA-1/PID-1309-M7-NAT-BSA-1_S72_R1_001.fastq/PID-1309-M7-NAT-BSA-1_S72_R1_001.fastq,G:/M7_Seqs/M7 BSA-Nat/PID-1309-M7-NAT-BSA-1/PID-1309-M7-NAT-BSA-1_S72_R2_001.fastq/PID-1309-M7-NAT-BSA-1_S72_R2_001.fastq,21.814074516296387,23.12477469444275,1194957,1194957,0,82.46347832679749,1020921,127.40232753753662,174036
2024-06-28 00:37:37,G:/M7_Seqs/M7 Nat RCA120/M7-NAT-RCA120-1/M7-NAT-RCA120-1 R1.fastq/PID-1309-M7-NAT-RCA120-1_S66_R1_001.fastq,G:/M7_Seqs/M7 Nat RCA120/M7-NAT-RCA120-1/M7-NAT-RCA120-1 R2.fastq/PID-1309-M7-NAT-RCA120-1_S66_R2_001.fastq,45.51730465888977,49.351558685302734,1478355,1496769,18414,251.52602791786194,1440564,346.39489126205444,56205
2024-06-28 00:43:56,G:/M7_Seqs/M7 Nat RCA120/M7-NAT-RCA120-2/M7-NAT-RCA120-2 R1.fastq/PID-1309-M7-NAT-RCA120-2_S67_R1_001.fastq,G:/M7_Seqs/M7 Nat RCA120/M7-NAT-RCA120-2/M7-NAT-RCA120-2 R2.fastq/PID-1309-M7-NAT-RCA120-2_S67_R2_001.fastq,40.69320249557495,42.4155969619751,1359469,1374158,14689,228.25058960914612,1328540,311.35938906669617,45618
2024-06-28 00:51:11,G:/M7_Seqs/M7 Nat RCA120/M7-NAT-RCA120-3/M7-NAT-RCA120-3 R1.fastq/PID-1309-M7-NAT-RCA120-3_S68_R1_001.fastq,G:/M7_Seqs/M7 Nat RCA120/M7-NAT-RCA120-3/M7-NAT-RCA120-3 R2.fastq/PID-1309-M7-NAT-RCA120-3_S68_R2_001.fastq,51.29066514968872,51.571669578552246,1690846,1709563,18717,274.53160071372986,1646655,377.3939354419708,62908
2024-06-28 01:00:23,G:/M7_Seqs/M7 Man RCA120/M7-MAN-RCA120 2/M7-MAN-RCA120-2 R1.fastq/PID-1309-M7-MON-RCA120-1.fastq,G:/M7_Seqs/M7 Man RCA120/M7-MAN-RCA120 2/M7-MAN-RCA120-2 R2.fastq/PID-1309-M7-MON-RCA120-2.fastq,46.1804256439209,44.78438186645508,1497018,1512805,15787,250.5647416114807,1459124,341.5295491218567,53681
2024-06-28 01:08:35,G:/M7_Seqs/M7-Gal BSA/PID-1309-GAL-BSA-1-PC/PID-1309-GAL-BSA-1-PC_S107_R1_001.fastq/PID-1309-GAL-BSA-1-PC_S107_R1_001.fastq,G:/M7_Seqs/M7-Gal BSA/PID-1309-GAL-BSA-1-PC/PID-1309-GAL-BSA-1-PC_S107_R2_001.fastq/PID-1309-GAL-BSA-1-PC_S107_R2_001.fastq,54.06074357032776,55.26487636566162,1853217,1874052,20835,309.9212644100189,1811344,419.2468843460083,62708
2024-06-28 01:20:25,G:/M7_Seqs/M7-Gal BSA/PID-1309-GAL-BSA-2-PC/PID-1309-GAL-BSA-2-PC_S108_R1_001.fastq/PID-1309-GAL-BSA-2-PC_S108_R1_001.fastq,G:/M7_Seqs/M7-Gal BSA/PID-1309-GAL-BSA-2-PC/PID-1309-GAL-BSA-2-PC_S108_R2_001.fastq/PID-1309-GAL-BSA-2-PC_S108_R2_001.fastq,85.11344909667969,80.75170350074768,2886949,2919173,32224,486.7704737186432,2808622,652.6356263160706,110551
2024-06-28 01:28:39,G:/M7_Seqs/M7-Gal BSA/PID-1309-GAL-BSA-3-PC/PID-1309-GAL-BSA-3-PC_S109_R1_001.fastq/PID-1309-GAL-BSA-3-PC_S109_R1_001.fastq,G:/M7_Seqs/M7-Gal BSA/PID-1309-GAL-BSA-3-PC/PID-1309-GAL-BSA-3-PC_S109_R2_001.fastq/PID-1309-GAL-BSA-3-PC_S109_R2_001.fastq,49.7794291973114,51.68495178222656,1828236,1849659,21423,321.881963968277,1787384,423.34634494781494,62275
2024-07-10 23:47:53,G:/M7_Seqs/PID-1309-M7-NAT-CONA-1/M7-NAT-CONA-1_S69_R1/PID-1309-M7-NAT-CONA-1_S69_R1_001.fastq,G:/M7_Seqs/PID-1309-M7-NAT-CONA-1/M7-NAT-CONA-1_S69_R2/PID-1309-M7-NAT-CONA-1_S69_R2_001.fastq,17.049237966537476,18.116002559661865,1485861,1485861,0,87.24001741409302,1261683,122.40525794029236,224178
2024-07-10 23:50:38,G:/M7_Seqs/PID-1309-M7-NAT-CONA-2/PID-1309-M7-NAT-CONA-2_S70_R1_001/PID-1309-M7-NAT-CONA-2_S70_R1_001.fastq,G:/M7_Seqs/PID-1309-M7-NAT-CONA-2/PID-1309-M7-NAT-CONA-2/PID-1309-M7-NAT-CONA-2_S70_R2_001.fastq,14.444003105163574,15.644004106521606,1247968,1247968,0,72.97601389884949,1048897,103.06402111053467,199071
2024-07-10 23:52:51,G:/M7_Seqs/PID-1309-M7-NAT-CONA-3/M7-NAT-CONA-3_S71_R1/M7-NAT-CONA-3_S71_R1_001.fastq,G:/M7_Seqs/PID-1309-M7-NAT-CONA-3/M7-NAT-CONA-3_S71_R2/M7-NAT-CONA-3_S71_R2_001.fastq,11.996003866195679,13.000002384185791,1003962,1003962,0,59.29601073265076,854069,84.29201698303223,149893
2024-07-10 23:58:55,G:/M7_Seqs/PID-1309-GAL-CA-1-PC/PID-1309-GAL-CA-1-PC_S105_R1_001.fastq/PID-1309-GAL-CA-1-PC_S105_R1_001.fastq,G:/M7_Seqs/PID-1309-GAL-CA-1-PC/PID-1309-GAL-CA-1-PC_S105_R2_001.fastq/PID-1309-GAL-CA-1-PC_S105_R2_001.fastq,35.87200713157654,39.58000731468201,2594545,2594545,0,149.06802892684937,2199753,224.5200433731079,394792
2024-07-11 00:03:44,G:/M7_Seqs/PID-1309-GAL-CA-2-PC/PID-1309-GAL-CA-2-PC_S106_R1_001.fastq/PID-1309-GAL-CA-2-PC_S106_R1_001.fastq,G:/M7_Seqs/PID-1309-GAL-CA-2-PC/PID-1309-GAL-CA-2-PC_S106_R2_001.fastq/PID-1309-GAL-CA-2-PC_S106_R2_001.fastq,30.756007194519043,34.10800623893738,2362420,2362420,0,136.2760260105133,2017632,201.14003944396973,344788
2024-07-11 00:07:06,G:/M7_Seqs/PID-1309-GAL-LA3-PC/PID-1309-GAL-LA3-PC_S91_R1_001.fastq/PID-1309-GAL-LA3-PC_S91_R1_001.fastq,G:/M7_Seqs/PID-1309-GAL-LA3-PC/PID-1309-GAL-LA3-PC_S91_R2_001.fastq/PID-1309-GAL-LA3-PC_S91_R2_001.fastq,18.71600341796875,20.724004983901978,1408495,1408495,0,81.68401503562927,1207504,121.1240234375,200991
2024-07-11 00:09:45,G:/M7_Seqs/PID-1309-GAL-LA3-PC-2/PID-1309-GAL-LA3-PC-2_S92_R1_001.fastq/PID-1309-GAL-LA3-PC-2_S92_R1_001.fastq,G:/M7_Seqs/PID-1309-GAL-LA3-PC-2/PID-1309-GAL-LA3-PC-2_S92_R2_001.fastq/PID-1309-GAL-LA3-PC-2_S92_R2_001.fastq,16.30800461769104,17.98400330543518,1191535,1191535,0,70.0080132484436,1012081,104.30002117156982,179454
2024-07-11 01:25:49,G:/M7_Seqs/M7 Man BSA/M7-MAN-BSA 1/M7-MAN-BSA-1 R1/M7-MON-BSA-1_S87_R1.fastq,G:/M7_Seqs/M7 Man BSA/M7-MAN-BSA 1/M7-MAN-BSA-1 R2/M7-MON-BSA-1_S87_R2.fastq,25.853089809417725,29.259440660476685,984878,984878,0,190.32095193862915,842316,245.43348240852356,142562
2024-07-11 01:32:48,G:/M7_Seqs/M7 Man BSA/M7-MAN-BSA 2/M7-MAN-BSA-2 R1/PID-1309-M7-MON-BSA-2_S88_R1_001.fastq,G:/M7_Seqs/M7 Man BSA/M7-MAN-BSA 2/M7-MAN-BSA-2 R2/PID-1309-M7-MON-BSA-2_S88_R2_001.fastq,38.68746733665466,44.32892203330994,1474316,1474416,100,285.5677840709686,1266155,368.5841734409332,208261
2024-07-18 10:47:44,H:/M3_sequencing_files/PID-1769-TL-BSA1-R1A_S146_R1_001.fastq,H:/M3_sequencing_files/PID-1769-TL-BSA1-R1A_S146_R2_001.fastq,29.365440607070923,32.92789697647095,1099400,1099400,0,261.1702301502228,1086550,323.46356773376465,12850
2024-07-18 10:52:33,H:/M3_sequencing_files/PID-1769-TL-BSA1-R1U_S128_R1_001.fastq,H:/M3_sequencing_files/PID-1769-TL-BSA1-R1U_S128_R2_001.fastq,18.76080298423767,21.262110471725464,643007,643007,0,146.24770879745483,634127,186.27062225341797,8880
2024-07-18 11:04:07,H:/M3_sequencing_files/PID-1769-TL-BSA1-R2U_S164_R1_001.fastq,H:/M3_sequencing_files/PID-1769-TL-BSA1-R2U_S164_R2_001.fastq,58.91886043548584,66.49959111213684,2023114,2023114,0,483.2106292247772,1996148,608.6290807723999,26966
2024-07-18 11:12:42,H:/M3_sequencing_files/PID-1769-TL-BSA2-R1A_S147_R1_001.fastq,H:/M3_sequencing_files/PID-1769-TL-BSA2-R1A_S147_R2_001.fastq,19.974555492401123,22.965552806854248,700073,700073,0,164.7307472229004,692348,207.67085552215576,7725
2024-07-18 11:18:18,H:/M3_sequencing_files/PID-1769-TL-BSA2-R1U_S129_R1_001.fastq,H:/M3_sequencing_files/PID-1769-TL-BSA2-R1U_S129_R2_001.fastq,25.186609745025635,28.646353006362915,873760,873760,0,198.76822233200073,868928,252.60118508338928,4832
2024-07-18 11:25:22,H:/M3_sequencing_files/PID-1769-TL-BSA2-R2U_S165_R1_001.fastq,H:/M3_sequencing_files/PID-1769-TL-BSA2-R2U_S165_R2_001.fastq,19.024111032485962,22.038048028945923,668912,668912,0,155.19874572753906,657755,196.26090478897095,11157
